Size of Array,Type of Array,Sorting Algorithm,Number of Comparisons,Execution Time
16,Sorted,Bubble,15,1.85e-07
16,Sorted,Selection,120,1.056e-06
16,Sorted,Insertion,15,2.42e-07
16,Inversely-sorted,Heap,120,2.36e-06
16,Inversely-sorted,Bubble,120,2.393e-06
16,Inversely-sorted,Selection,120,1.232e-06
16,Inversely-sorted,Insertion,120,2.141e-06
16,Random,Heap,120,2.24e-06
16,Random,Bubble,120,1.697e-06
16,Random,Selection,120,1.447e-06
16,Random,Insertion,73,1.441e-06
16,Sorted,Heap,15,2e-07
16,Sorted,Bubble,15,1.8e-07
16,Sorted,Selection,120,9.35e-07
16,Sorted,Insertion,15,1.93e-07
16,Inversely-sorted,Heap,120,2.382e-06
16,Inversely-sorted,Bubble,120,2.435e-06
16,Inversely-sorted,Selection,120,1.231e-06
16,Inversely-sorted,Insertion,120,2.507e-06
16,Random,Heap,117,2.081e-06
16,Random,Bubble,117,1.507e-06
16,Random,Selection,120,1.239e-06
16,Random,Insertion,73,1.483e-06
16,Sorted,Heap,15,1.7e-07
16,Sorted,Bubble,15,1.84e-07
16,Sorted,Selection,120,9.66e-07
16,Sorted,Insertion,15,1.91e-07
16,Inversely-sorted,Heap,120,2.404e-06
16,Inversely-sorted,Bubble,120,2.385e-06
16,Inversely-sorted,Selection,120,9.86e-07
16,Inversely-sorted,Insertion,120,2.228e-06
16,Random,Heap,117,2.058e-06
16,Random,Bubble,117,1.66e-06
16,Random,Selection,120,1.439e-06
16,Random,Insertion,68,1.352e-06
16,Sorted,Heap,15,1.87e-07
16,Sorted,Bubble,15,2.24e-07
16,Sorted,Selection,120,8.4e-07
16,Sorted,Insertion,15,1.88e-07
16,Inversely-sorted,Heap,120,2.24e-06
16,Inversely-sorted,Bubble,120,2.427e-06
16,Inversely-sorted,Selection,120,9.33e-07
16,Inversely-sorted,Insertion,120,2.151e-06
16,Random,Heap,92,1.557e-06
16,Random,Bubble,92,1.15e-06
16,Random,Selection,120,1.206e-06
16,Random,Insertion,55,1.044e-06
16,Sorted,Heap,15,1.3e-07
16,Sorted,Bubble,15,1.72e-07
16,Sorted,Selection,120,7.67e-07
16,Sorted,Insertion,15,1.78e-07
16,Inversely-sorted,Heap,120,2.614e-06
16,Inversely-sorted,Bubble,120,2.511e-06
16,Inversely-sorted,Selection,120,1.45e-06
16,Inversely-sorted,Insertion,120,2.319e-06
16,Random,Heap,117,2.063e-06
16,Random,Bubble,117,1.692e-06
16,Random,Selection,120,1.527e-06
16,Random,Insertion,69,1.843e-06
16,Sorted,Heap,15,6.7e-07
16,Sorted,Bubble,15,2.3e-07
16,Sorted,Selection,120,1.277e-06
16,Sorted,Insertion,15,2.38e-07
16,Inversely-sorted,Heap,120,2.608e-06
16,Inversely-sorted,Bubble,120,2.525e-06
16,Inversely-sorted,Selection,120,1.271e-06
16,Inversely-sorted,Insertion,120,2.622e-06
16,Random,Heap,117,1.972e-06
16,Random,Bubble,117,1.78e-06
16,Random,Selection,120,1.456e-06
16,Random,Insertion,57,1.299e-06
16,Sorted,Heap,15,3.21e-07
16,Sorted,Bubble,15,1.72e-07
16,Sorted,Selection,120,1.032e-06
16,Sorted,Insertion,15,2.43e-07
16,Inversely-sorted,Heap,120,2.527e-06
16,Inversely-sorted,Bubble,120,2.399e-06
16,Inversely-sorted,Selection,120,1.308e-06
16,Inversely-sorted,Insertion,120,2.61e-06
16,Random,Heap,114,1.857e-06
16,Random,Bubble,114,1.763e-06
16,Random,Selection,120,1.239e-06
16,Random,Insertion,68,1.197e-06
16,Sorted,Heap,15,1.92e-07
16,Sorted,Bubble,15,3.64e-07
16,Sorted,Selection,120,1.083e-06
16,Sorted,Insertion,15,2.44e-07
16,Inversely-sorted,Heap,120,2.382e-06
16,Inversely-sorted,Bubble,120,2.331e-06
16,Inversely-sorted,Selection,120,1.159e-06
16,Inversely-sorted,Insertion,120,2.717e-06
16,Random,Heap,120,2.098e-06
16,Random,Bubble,120,1.755e-06
16,Random,Selection,120,1.405e-06
16,Random,Insertion,74,1.496e-06
16,Sorted,Heap,15,2.62e-07
16,Sorted,Bubble,15,0.000408429
16,Sorted,Selection,120,1.207e-06
16,Sorted,Insertion,15,3.7e-07
16,Inversely-sorted,Heap,120,2.765e-06
16,Inversely-sorted,Bubble,120,2.505e-06
16,Inversely-sorted,Selection,120,1.441e-06
16,Inversely-sorted,Insertion,120,2.757e-06
16,Random,Heap,114,2.021e-06
16,Random,Bubble,114,1.815e-06
16,Random,Selection,120,1.318e-06
16,Random,Insertion,65,1.405e-06
16,Sorted,Heap,15,3.69e-07
16,Sorted,Bubble,15,2.28e-07
16,Sorted,Selection,120,1.081e-06
16,Sorted,Insertion,15,2.23e-07
16,Inversely-sorted,Heap,120,2.344e-06
16,Inversely-sorted,Bubble,120,2.257e-06
16,Inversely-sorted,Selection,120,1.051e-06
16,Inversely-sorted,Insertion,120,2.397e-06
16,Random,Heap,110,2.1e-06
16,Random,Bubble,110,1.998e-06
16,Random,Selection,120,1.5e-06
16,Random,Insertion,84,1.711e-06
16,Sorted,Heap,15,2.07e-07
16,Sorted,Bubble,15,2.04e-07
16,Sorted,Selection,120,1.17e-06
16,Sorted,Insertion,15,3.06e-07
16,Inversely-sorted,Heap,120,0.000217594
16,Inversely-sorted,Bubble,120,2.479e-06
16,Inversely-sorted,Selection,120,1.347e-06
16,Inversely-sorted,Insertion,120,2.678e-06
16,Random,Heap,114,1.649e-06
16,Random,Bubble,114,1.697e-06
16,Random,Selection,120,1.198e-06
16,Random,Insertion,53,1.056e-06
16,Sorted,Heap,15,1.93e-07
16,Sorted,Bubble,15,1.75e-07
16,Sorted,Selection,120,1.2e-06
16,Sorted,Insertion,15,2.32e-07
16,Inversely-sorted,Heap,120,2.471e-06
16,Inversely-sorted,Bubble,120,2.334e-06
16,Inversely-sorted,Selection,120,1.215e-06
16,Inversely-sorted,Insertion,120,2.458e-06
16,Random,Heap,120,2.155e-06
16,Random,Bubble,120,2.081e-06
16,Random,Selection,120,1.443e-06
16,Random,Insertion,75,1.747e-06
16,Sorted,Heap,15,4.3e-07
16,Sorted,Bubble,15,2.72e-07
16,Sorted,Selection,120,1.134e-06
16,Sorted,Insertion,15,2.77e-07
16,Inversely-sorted,Heap,120,2.606e-06
16,Inversely-sorted,Bubble,120,2.35e-06
16,Inversely-sorted,Selection,120,1.293e-06
16,Inversely-sorted,Insertion,120,2.174e-06
16,Random,Heap,120,2.102e-06
16,Random,Bubble,120,2.002e-06
16,Random,Selection,120,1.54e-06
16,Random,Insertion,72,1.697e-06
16,Sorted,Heap,15,2.44e-07
16,Sorted,Bubble,15,1.88e-07
16,Sorted,Selection,120,9.62e-07
16,Sorted,Insertion,15,2.45e-07
16,Inversely-sorted,Heap,120,2.361e-06
16,Inversely-sorted,Bubble,120,2.402e-06
16,Inversely-sorted,Selection,120,1.288e-06
16,Inversely-sorted,Insertion,120,2.336e-06
16,Random,Heap,110,2.093e-06
16,Random,Bubble,110,1.563e-06
16,Random,Selection,120,1.37e-06
16,Random,Insertion,73,1.71e-06
16,Sorted,Heap,15,1.91e-07
16,Sorted,Bubble,15,1.52e-07
16,Sorted,Selection,120,9.83e-07
16,Sorted,Insertion,15,1.99e-07
16,Inversely-sorted,Heap,120,2.425e-06
16,Inversely-sorted,Bubble,120,2.399e-06
16,Inversely-sorted,Selection,120,1.122e-06
16,Inversely-sorted,Insertion,120,1.944e-06
16,Random,Heap,117,1.649e-06
16,Random,Bubble,117,1.549e-06
16,Random,Selection,120,1.056e-06
16,Random,Insertion,73,1.179e-06
16,Sorted,Heap,15,1.76e-07
16,Sorted,Bubble,15,1.35e-07
16,Sorted,Selection,120,8.19e-07
16,Sorted,Insertion,15,1.86e-07
16,Inversely-sorted,Heap,120,2.123e-06
16,Inversely-sorted,Bubble,120,2.025e-06
16,Inversely-sorted,Selection,120,1.06e-06
16,Inversely-sorted,Insertion,120,1.876e-06
16,Random,Heap,114,1.807e-06
16,Random,Bubble,114,1.432e-06
16,Random,Selection,120,1.135e-06
16,Random,Insertion,78,1.281e-06
16,Sorted,Heap,15,8.78e-07
16,Sorted,Bubble,15,1.89e-07
16,Sorted,Selection,120,7.91e-07
16,Sorted,Insertion,15,1.69e-07
16,Inversely-sorted,Heap,120,1.964e-06
16,Inversely-sorted,Bubble,120,1.881e-06
16,Inversely-sorted,Selection,120,9.77e-07
16,Inversely-sorted,Insertion,120,0.000257011
16,Random,Heap,114,2.04e-06
16,Random,Bubble,114,2.013e-06
16,Random,Selection,120,1.424e-06
16,Random,Insertion,69,1.282e-06
16,Sorted,Heap,15,1.85e-07
16,Sorted,Bubble,15,1.61e-07
16,Sorted,Selection,120,1.02e-06
16,Sorted,Insertion,15,3.52e-07
16,Inversely-sorted,Heap,120,2.399e-06
16,Inversely-sorted,Bubble,120,2.363e-06
16,Inversely-sorted,Selection,120,1.398e-06
16,Inversely-sorted,Insertion,120,2.376e-06
16,Random,Heap,119,2.174e-06
16,Random,Bubble,119,2.246e-06
16,Random,Selection,120,1.48e-06
16,Random,Insertion,75,1.828e-06
16,Sorted,Heap,15,3.2e-07
16,Sorted,Bubble,15,2.4e-07
16,Sorted,Selection,120,1.073e-06
16,Sorted,Insertion,15,2.93e-07
16,Inversely-sorted,Heap,120,2.249e-06
16,Inversely-sorted,Bubble,120,2.427e-06
16,Inversely-sorted,Selection,120,1.164e-06
16,Inversely-sorted,Insertion,120,2.38e-06
16,Random,Heap,114,2.354e-06
16,Random,Bubble,114,1.829e-06
16,Random,Selection,120,1.56e-06
16,Random,Insertion,69,1.33e-06
16,Sorted,Heap,15,2e-07
16,Sorted,Bubble,15,1.96e-07
16,Sorted,Selection,120,1.014e-06
16,Sorted,Insertion,15,3.03e-07
16,Inversely-sorted,Heap,120,2.614e-06
16,Inversely-sorted,Bubble,120,2.507e-06
16,Inversely-sorted,Selection,120,1.36e-06
16,Inversely-sorted,Insertion,120,2.714e-06
16,Random,Heap,114,2.096e-06
16,Random,Bubble,114,1.846e-06
16,Random,Selection,120,1.367e-06
16,Random,Insertion,96,1.862e-06
16,Sorted,Heap,15,3.12e-07
16,Sorted,Bubble,15,2.01e-07
16,Sorted,Selection,120,1.197e-06
16,Sorted,Insertion,15,2.74e-07
16,Inversely-sorted,Heap,120,2.568e-06
16,Inversely-sorted,Bubble,120,2.481e-06
16,Inversely-sorted,Selection,120,1.111e-06
16,Inversely-sorted,Insertion,120,2.246e-06
16,Random,Heap,120,1.993e-06
16,Random,Bubble,120,1.602e-06
16,Random,Selection,120,1.513e-06
16,Random,Insertion,72,1.551e-06
16,Sorted,Heap,15,2.77e-07
16,Sorted,Bubble,15,2.39e-07
16,Sorted,Selection,120,1.167e-06
16,Sorted,Insertion,15,3.11e-07
16,Inversely-sorted,Heap,120,2.558e-06
16,Inversely-sorted,Bubble,120,2.492e-06
16,Inversely-sorted,Selection,120,1.365e-06
16,Inversely-sorted,Insertion,120,2.525e-06
16,Random,Heap,117,3.1993e-05
16,Random,Bubble,117,2.074e-06
16,Random,Selection,120,1.375e-06
16,Random,Insertion,83,1.723e-06
16,Sorted,Heap,15,2.3e-07
16,Sorted,Bubble,15,1.88e-07
16,Sorted,Selection,120,1.018e-06
16,Sorted,Insertion,15,2.55e-07
16,Inversely-sorted,Heap,120,2.431e-06
16,Inversely-sorted,Bubble,120,2.455e-06
16,Inversely-sorted,Selection,120,1.19e-06
16,Inversely-sorted,Insertion,120,2.512e-06
17,Random,Heap,121,2.327e-06
17,Random,Bubble,121,2.042e-06
17,Random,Selection,136,1.595e-06
17,Random,Insertion,88,1.832e-06
17,Sorted,Heap,16,2.28e-07
17,Sorted,Bubble,16,1.95e-07
17,Sorted,Selection,136,1.118e-06
17,Sorted,Insertion,16,3.6e-07
17,Inversely-sorted,Heap,136,2.735e-06
17,Inversely-sorted,Bubble,136,2.515e-06
17,Inversely-sorted,Selection,136,1.47e-06
17,Inversely-sorted,Insertion,136,2.841e-06
17,Random,Heap,126,2.349e-06
17,Random,Bubble,126,1.858e-06
17,Random,Selection,136,1.581e-06
17,Random,Insertion,89,1.725e-06
17,Sorted,Heap,16,2.53e-07
17,Sorted,Bubble,16,2.07e-07
17,Sorted,Selection,136,1.073e-06
17,Sorted,Insertion,16,3.12e-07
17,Inversely-sorted,Heap,136,2.714e-06
17,Inversely-sorted,Bubble,136,2.673e-06
17,Inversely-sorted,Selection,136,1.525e-06
17,Inversely-sorted,Insertion,136,2.578e-06
17,Random,Heap,135,2.495e-06
17,Random,Bubble,135,2.42e-06
17,Random,Selection,136,1.882e-06
17,Random,Insertion,101,2.203e-06
17,Sorted,Heap,16,2.26e-07
17,Sorted,Bubble,16,2.32e-07
17,Sorted,Selection,136,1.128e-06
17,Sorted,Insertion,16,3.77e-07
17,Inversely-sorted,Heap,136,2.657e-06
17,Inversely-sorted,Bubble,136,2.905e-06
17,Inversely-sorted,Selection,136,1.344e-06
17,Inversely-sorted,Insertion,136,2.712e-06
17,Random,Heap,136,2.816e-06
17,Random,Bubble,136,2.894e-06
17,Random,Selection,136,1.611e-06
17,Random,Insertion,97,2.12e-06
17,Sorted,Heap,16,2.44e-07
17,Sorted,Bubble,16,1.95e-07
17,Sorted,Selection,136,1.011e-06
17,Sorted,Insertion,16,2.89e-07
17,Inversely-sorted,Heap,136,2.915e-06
17,Inversely-sorted,Bubble,136,2.795e-06
17,Inversely-sorted,Selection,136,1.577e-06
17,Inversely-sorted,Insertion,136,3.025e-06
17,Random,Heap,126,2.439e-06
17,Random,Bubble,126,2.178e-06
17,Random,Selection,136,1.765e-06
17,Random,Insertion,86,1.894e-06
17,Sorted,Heap,16,2.49e-07
17,Sorted,Bubble,16,3.24e-07
17,Sorted,Selection,136,1.119e-06
17,Sorted,Insertion,16,2.7e-07
17,Inversely-sorted,Heap,136,2.488e-06
17,Inversely-sorted,Bubble,136,2.698e-06
17,Inversely-sorted,Selection,136,1.401e-06
17,Inversely-sorted,Insertion,136,2.514e-06
17,Random,Heap,126,2.319e-06
17,Random,Bubble,126,2.104e-06
17,Random,Selection,136,1.619e-06
17,Random,Insertion,85,1.672e-06
17,Sorted,Heap,16,2.37e-07
17,Sorted,Bubble,16,1.6e-07
17,Sorted,Selection,136,1.366e-06
17,Sorted,Insertion,16,2.96e-07
17,Inversely-sorted,Heap,136,2.844e-06
17,Inversely-sorted,Bubble,136,2.529e-06
17,Inversely-sorted,Selection,136,1.583e-06
17,Inversely-sorted,Insertion,136,2.792e-06
17,Random,Heap,121,2.408e-06
17,Random,Bubble,121,1.727e-06
17,Random,Selection,136,1.597e-06
17,Random,Insertion,77,1.548e-06
17,Sorted,Heap,16,1.69e-07
17,Sorted,Bubble,16,1.045e-06
17,Sorted,Selection,136,1.119e-06
17,Sorted,Insertion,16,2.79e-07
17,Inversely-sorted,Heap,136,2.676e-06
17,Inversely-sorted,Bubble,136,2.923e-06
17,Inversely-sorted,Selection,136,1.416e-06
17,Inversely-sorted,Insertion,136,3.071e-06
17,Random,Heap,136,2.278e-06
17,Random,Bubble,136,2.174e-06
17,Random,Selection,136,1.633e-06
17,Random,Insertion,91,1.776e-06
17,Sorted,Heap,16,3.18e-07
17,Sorted,Bubble,16,1.98e-07
17,Sorted,Selection,136,1.126e-06
17,Sorted,Insertion,16,3.58e-07
17,Inversely-sorted,Heap,136,2.826e-06
17,Inversely-sorted,Bubble,136,2.72e-06
17,Inversely-sorted,Selection,136,1.525e-06
17,Inversely-sorted,Insertion,136,2.461e-06
17,Random,Heap,108,1.881e-06
17,Random,Bubble,108,1.834e-06
17,Random,Selection,136,1.511e-06
17,Random,Insertion,76,1.55e-06
17,Sorted,Heap,16,2.47e-07
17,Sorted,Bubble,16,2.18e-07
17,Sorted,Selection,136,1.129e-06
17,Sorted,Insertion,16,3.56e-07
17,Inversely-sorted,Heap,136,2.828e-06
17,Inversely-sorted,Bubble,136,2.572e-06
17,Inversely-sorted,Selection,136,1.322e-06
17,Inversely-sorted,Insertion,136,2.442e-06
17,Random,Heap,133,2.184e-06
17,Random,Bubble,133,4.2537e-05
17,Random,Selection,136,1.848e-06
17,Random,Insertion,88,1.911e-06
17,Sorted,Heap,16,2.44e-07
17,Sorted,Bubble,16,2.04e-07
17,Sorted,Selection,136,1.165e-06
17,Sorted,Insertion,16,2.49e-07
17,Inversely-sorted,Heap,136,2.737e-06
17,Inversely-sorted,Bubble,136,2.531e-06
17,Inversely-sorted,Selection,136,1.341e-06
17,Inversely-sorted,Insertion,136,3.12e-06
17,Random,Heap,108,2.059e-06
17,Random,Bubble,108,1.616e-06
17,Random,Selection,136,1.456e-06
17,Random,Insertion,62,1.268e-06
17,Sorted,Heap,16,1.93e-07
17,Sorted,Bubble,16,1.88e-07
17,Sorted,Selection,136,1.052e-06
17,Sorted,Insertion,16,3.25e-07
17,Inversely-sorted,Heap,136,2.517e-06
17,Inversely-sorted,Bubble,136,2.588e-06
17,Inversely-sorted,Selection,136,1.421e-06
17,Inversely-sorted,Insertion,136,2.569e-06
17,Random,Heap,121,1.817e-06
17,Random,Bubble,121,1.345e-06
17,Random,Selection,136,1.478e-06
17,Random,Insertion,63,1.155e-06
17,Sorted,Heap,16,3.19e-07
17,Sorted,Bubble,16,2.04e-07
17,Sorted,Selection,136,9.82e-07
17,Sorted,Insertion,16,2.61e-07
17,Inversely-sorted,Heap,136,2.781e-06
17,Inversely-sorted,Bubble,136,9.8811e-05
17,Inversely-sorted,Selection,136,1.383e-06
17,Inversely-sorted,Insertion,136,2.925e-06
17,Random,Heap,130,2.319e-06
17,Random,Bubble,130,1.962e-06
17,Random,Selection,136,1.4e-06
17,Random,Insertion,82,1.817e-06
17,Sorted,Heap,16,2.15e-07
17,Sorted,Bubble,16,2.08e-07
17,Sorted,Selection,136,1.15e-06
17,Sorted,Insertion,16,2.86e-07
17,Inversely-sorted,Heap,136,3.282e-06
17,Inversely-sorted,Bubble,136,3.248e-06
17,Inversely-sorted,Selection,136,1.623e-06
17,Inversely-sorted,Insertion,136,2.969e-06
17,Random,Heap,135,2.616e-06
17,Random,Bubble,135,2.229e-06
17,Random,Selection,136,1.422e-06
17,Random,Insertion,101,1.704e-06
17,Sorted,Heap,16,1.95e-07
17,Sorted,Bubble,16,1.58e-07
17,Sorted,Selection,136,9.36e-07
17,Sorted,Insertion,16,2.18e-07
17,Inversely-sorted,Heap,136,2.357e-06
17,Inversely-sorted,Bubble,136,2.183e-06
17,Inversely-sorted,Selection,136,1.245e-06
17,Inversely-sorted,Insertion,136,2.816e-06
17,Random,Heap,130,4.936e-06
17,Random,Bubble,130,2.108e-06
17,Random,Selection,136,1.66e-06
17,Random,Insertion,80,1.722e-06
17,Sorted,Heap,16,2.48e-07
17,Sorted,Bubble,16,2.11e-07
17,Sorted,Selection,136,1.111e-06
17,Sorted,Insertion,16,2.39e-07
17,Inversely-sorted,Heap,136,7.7393e-05
17,Inversely-sorted,Bubble,136,2.75e-06
17,Inversely-sorted,Selection,136,1.445e-06
17,Inversely-sorted,Insertion,136,2.872e-06
17,Random,Heap,121,2.216e-06
17,Random,Bubble,121,2.401e-06
17,Random,Selection,136,1.627e-06
17,Random,Insertion,83,1.73e-06
17,Sorted,Heap,16,2.24e-07
17,Sorted,Bubble,16,1.99e-07
17,Sorted,Selection,136,1.018e-06
17,Sorted,Insertion,16,2.81e-07
17,Inversely-sorted,Heap,136,2.883e-06
17,Inversely-sorted,Bubble,136,2.817e-06
17,Inversely-sorted,Selection,136,1.51e-06
17,Inversely-sorted,Insertion,136,2.778e-06
17,Random,Heap,121,2.179e-06
17,Random,Bubble,121,1.965e-06
17,Random,Selection,136,1.567e-06
17,Random,Insertion,71,1.466e-06
17,Sorted,Heap,16,2.11e-07
17,Sorted,Bubble,16,1.98e-07
17,Sorted,Selection,136,1.023e-06
17,Sorted,Insertion,16,2.65e-07
17,Inversely-sorted,Heap,136,2.701e-06
17,Inversely-sorted,Bubble,136,2.722e-06
17,Inversely-sorted,Selection,136,1.359e-06
17,Inversely-sorted,Insertion,136,2.647e-06
17,Random,Heap,130,2.36e-06
17,Random,Bubble,130,2.075e-06
17,Random,Selection,136,1.46e-06
17,Random,Insertion,87,1.648e-06
17,Sorted,Heap,16,2.03e-07
17,Sorted,Bubble,16,1.84e-07
17,Sorted,Selection,136,1e-06
17,Sorted,Insertion,16,2.3e-07
17,Inversely-sorted,Heap,136,2.558e-06
17,Inversely-sorted,Bubble,136,2.666e-06
17,Inversely-sorted,Selection,136,1.303e-06
17,Inversely-sorted,Insertion,136,2.561e-06
17,Random,Heap,121,2.395e-06
17,Random,Bubble,121,1.91e-06
17,Random,Selection,136,1.52e-06
17,Random,Insertion,84,1.774e-06
17,Sorted,Heap,16,1.58e-07
17,Sorted,Bubble,16,1.99e-07
17,Sorted,Selection,136,9.45e-07
17,Sorted,Insertion,16,2.04e-07
17,Inversely-sorted,Heap,136,2.759e-06
17,Inversely-sorted,Bubble,136,2.675e-06
17,Inversely-sorted,Selection,136,1.136e-06
17,Inversely-sorted,Insertion,136,2.676e-06
17,Random,Heap,130,2.243e-06
17,Random,Bubble,130,1.838e-06
17,Random,Selection,136,1.482e-06
17,Random,Insertion,77,1.632e-06
17,Sorted,Heap,16,2.01e-07
17,Sorted,Bubble,16,1.97e-07
17,Sorted,Selection,136,9.95e-07
17,Sorted,Insertion,16,2.09e-07
17,Inversely-sorted,Heap,136,2.798e-06
17,Inversely-sorted,Bubble,136,2.617e-06
17,Inversely-sorted,Selection,136,1.138e-06
17,Inversely-sorted,Insertion,136,2.569e-06
17,Random,Heap,130,2.375e-06
17,Random,Bubble,130,1.951e-06
17,Random,Selection,136,1.539e-06
17,Random,Insertion,82,1.672e-06
17,Sorted,Heap,16,2.67e-07
17,Sorted,Bubble,16,2.19e-07
17,Sorted,Selection,136,1.279e-06
17,Sorted,Insertion,16,2.62e-07
17,Inversely-sorted,Heap,136,2.842e-06
17,Inversely-sorted,Bubble,136,2.793e-06
17,Inversely-sorted,Selection,136,1.411e-06
17,Inversely-sorted,Insertion,136,3.049e-06
17,Random,Heap,121,2.047e-06
17,Random,Bubble,121,1.85e-06
17,Random,Selection,136,1.561e-06
17,Random,Insertion,78,1.686e-06
17,Sorted,Heap,16,2.18e-07
17,Sorted,Bubble,16,1.76e-07
17,Sorted,Selection,136,1.019e-06
17,Sorted,Insertion,16,2.6e-07
17,Inversely-sorted,Heap,136,2.848e-06
17,Inversely-sorted,Bubble,136,2.726e-06
17,Inversely-sorted,Selection,136,1.277e-06
17,Inversely-sorted,Insertion,136,2.852e-06
17,Random,Heap,133,2.273e-06
17,Random,Bubble,133,1.95e-06
17,Random,Selection,136,1.584e-06
17,Random,Insertion,77,1.686e-06
17,Sorted,Heap,16,1.95e-07
17,Sorted,Bubble,16,1.96e-07
17,Sorted,Selection,136,9.93e-07
17,Sorted,Insertion,16,2.37e-07
17,Inversely-sorted,Heap,136,2.744e-06
17,Inversely-sorted,Bubble,136,2.727e-06
17,Inversely-sorted,Selection,136,1.18e-06
17,Inversely-sorted,Insertion,136,2.759e-06
17,Random,Heap,130,2.44e-06
17,Random,Bubble,130,1.811e-06
17,Random,Selection,136,1.479e-06
17,Random,Insertion,79,1.678e-06
17,Sorted,Heap,16,2.01e-07
17,Sorted,Bubble,16,1.91e-07
17,Sorted,Selection,136,1.012e-06
17,Sorted,Insertion,16,2.2e-07
17,Inversely-sorted,Heap,136,2.715e-06
17,Inversely-sorted,Bubble,136,2.673e-06
17,Inversely-sorted,Selection,136,1.009e-06
17,Inversely-sorted,Insertion,136,2.832e-06
17,Random,Heap,133,2.266e-06
17,Random,Bubble,133,1.902e-06
17,Random,Selection,136,1.67e-06
17,Random,Insertion,82,1.757e-06
17,Sorted,Heap,16,2.41e-07
17,Sorted,Bubble,16,1.96e-07
17,Sorted,Selection,136,1.106e-06
17,Sorted,Insertion,16,2.67e-07
17,Inversely-sorted,Heap,136,2.627e-06
17,Inversely-sorted,Bubble,136,2.722e-06
17,Inversely-sorted,Selection,136,1.398e-06
17,Inversely-sorted,Insertion,136,2.671e-06
17,Random,Heap,126,2.345e-06
17,Random,Bubble,126,1.983e-06
17,Random,Selection,136,1.442e-06
17,Random,Insertion,86,1.894e-06
17,Sorted,Heap,16,1.93e-07
17,Sorted,Bubble,16,2.19e-07
17,Sorted,Selection,136,1.04e-06
17,Sorted,Insertion,16,2.8e-07
17,Inversely-sorted,Heap,136,2.806e-06
17,Inversely-sorted,Bubble,136,2.693e-06
17,Inversely-sorted,Selection,136,1.324e-06
17,Inversely-sorted,Insertion,136,2.535e-06
17,Random,Heap,121,2.137e-06
17,Random,Bubble,121,1.798e-06
17,Random,Selection,136,1.521e-06
17,Random,Insertion,80,1.634e-06
17,Sorted,Heap,16,1.88e-07
17,Sorted,Bubble,16,1.8e-07
17,Sorted,Selection,136,1.031e-06
17,Sorted,Insertion,16,2.32e-07
17,Inversely-sorted,Heap,136,2.696e-06
17,Inversely-sorted,Bubble,136,2.652e-06
17,Inversely-sorted,Selection,136,1.142e-06
17,Inversely-sorted,Insertion,136,2.734e-06
17,Random,Heap,126,2.282e-06
17,Random,Bubble,126,1.843e-06
17,Random,Selection,136,1.594e-06
17,Random,Insertion,81,1.666e-06
17,Sorted,Heap,16,1.65e-07
17,Sorted,Bubble,16,1.77e-07
17,Sorted,Selection,136,9.88e-07
17,Sorted,Insertion,16,2.4e-07
17,Inversely-sorted,Heap,136,2.812e-06
17,Inversely-sorted,Bubble,136,2.766e-06
17,Inversely-sorted,Selection,136,1.119e-06
17,Inversely-sorted,Insertion,136,2.716e-06
17,Random,Heap,136,2.416e-06
17,Random,Bubble,136,2.009e-06
17,Random,Selection,136,1.54e-06
17,Random,Insertion,89,1.795e-06
17,Sorted,Heap,16,1.81e-07
17,Sorted,Bubble,16,1.8e-07
17,Sorted,Selection,136,1.018e-06
17,Sorted,Insertion,16,2.13e-07
17,Inversely-sorted,Heap,136,2.601e-06
17,Inversely-sorted,Bubble,136,2.617e-06
17,Inversely-sorted,Selection,136,1.068e-06
17,Inversely-sorted,Insertion,136,2.752e-06
17,Random,Heap,136,2.722e-06
17,Random,Bubble,136,2.141e-06
17,Random,Selection,136,1.632e-06
17,Random,Insertion,98,1.85e-06
17,Sorted,Heap,16,1.65e-07
17,Sorted,Bubble,16,1.77e-07
17,Sorted,Selection,136,9.48e-07
17,Sorted,Insertion,16,2.05e-07
17,Inversely-sorted,Heap,136,2.617e-06
17,Inversely-sorted,Bubble,136,2.674e-06
17,Inversely-sorted,Selection,136,1.062e-06
17,Inversely-sorted,Insertion,136,2.599e-06
18,Random,Heap,147,2.194e-06
18,Random,Bubble,147,2.085e-06
18,Random,Selection,153,1.607e-06
18,Random,Insertion,72,1.464e-06
18,Sorted,Heap,17,2.01e-07
18,Sorted,Bubble,17,1.77e-07
18,Sorted,Selection,153,1.022e-06
18,Sorted,Insertion,17,2.42e-07
18,Inversely-sorted,Heap,153,3.042e-06
18,Inversely-sorted,Bubble,153,2.974e-06
18,Inversely-sorted,Selection,153,1.296e-06
18,Inversely-sorted,Insertion,153,2.937e-06
18,Random,Heap,153,2.738e-06
18,Random,Bubble,153,2.42e-06
18,Random,Selection,153,1.664e-06
18,Random,Insertion,96,1.981e-06
18,Sorted,Heap,17,2.19e-07
